"year","area","country","model_fleet","model_metier","stock","landings","fleet_type"
2016,"3AN","NO","NO_Otter10-24","TR1.3AN","PLE-NS",40.7059478439433,"main"
2017,"3AN","NO","NO_Otter10-24","TR1.3AN","PLE-NS",5.67923605151225,"main"
2018,"3AN","NO","NO_Otter10-24","TR1.3AN","PLE-NS",0.229504888848589,"main"
2019,"3AN","NO","NO_Otter10-24","TR1.3AN","PLE-NS",0.102537142857143,"main"
2020,"3AN","NO","NO_Otter10-24","TR1.3AN","PLE-NS",0.530401088272541,"main"
2021,"3AN","NO","NO_Otter10-24","TR1.3AN","PLE-NS",0.001,"main"
2022,"3AN","NO","NO_Otter10-24","TR1.3AN","PLE-NS",0.355815489749431,"main"
2015,"3AN","NO","NO_Otter10-24","TR1.3AN","POK",39.4707785862387,"main"
2016,"3AN","NO","NO_Otter10-24","TR1.3AN","POK",26.0363401909056,"main"
2017,"3AN","NO","NO_Otter10-24","TR1.3AN","POK",11.4844527943844,"main"
2018,"3AN","NO","NO_Otter10-24","TR1.3AN","POK",3.29266646860588,"main"
2019,"3AN","NO","NO_Otter10-24","TR1.3AN","POK",4.32700570188875,"main"
2020,"3AN","NO","NO_Otter10-24","TR1.3AN","POK",0.765271057703445,"main"
2021,"3AN","NO","NO_Otter10-24","TR1.3AN","POK",0.359898733935768,"main"
2022,"3AN","NO","NO_Otter10-24","TR1.3AN","POK",20.8556085715519,"main"
2015,"3AN","NO","NO_Otter10-24","TR1.3AN","WIT",1.375,"main"
2016,"3AN","NO","NO_Otter10-24","TR1.3AN","WIT",1.4297546337684,"main"
2017,"3AN","NO","NO_Otter10-24","TR1.3AN","WIT",4.09495688188154,"main"
2018,"3AN","NO","NO_Otter10-24","TR1.3AN","WIT",0.7,"main"
2019,"3AN","NO","NO_Otter10-24","TR1.3AN","WIT",0.358,"main"
2020,"3AN","NO","NO_Otter10-24","TR1.3AN","WIT",0.124152949367607,"main"
2021,"3AN","NO","NO_Otter10-24","TR1.3AN","WIT",0.001,"main"
2022,"3AN","NO","NO_Otter10-24","TR1.3AN","WIT",0.485643754804415,"main"
2016,"4","NO","NO_Otter10-24","TR1.4","BLL",0.0288363636363636,"main"
2017,"4","NO","NO_Otter10-24","TR1.4","BLL",0.289351227053872,"main"
2018,"4","NO","NO_Otter10-24","TR1.4","BLL",0.104549689536524,"main"
2020,"4","NO","NO_Otter10-24","TR1.4","BLL",0.01376,"main"
2022,"4","NO","NO_Otter10-24","TR1.4","BLL",0.001,"main"
2015,"4","NO","NO_Otter10-24","TR1.4","COD-NS",5.40647487062249,"main"
2016,"4","NO","NO_Otter10-24","TR1.4","COD-NS",53.6278729725249,"main"
2017,"4","NO","NO_Otter10-24","TR1.4","COD-NS",43.6493808100913,"main"
2018,"4","NO","NO_Otter10-24","TR1.4","COD-NS",16.3863873894312,"main"
2019,"4","NO","NO_Otter10-24","TR1.4","COD-NS",1.71873336954747,"main"
2020,"4","NO","NO_Otter10-24","TR1.4","COD-NS",7.84413526256203,"main"
2021,"4","NO","NO_Otter10-24","TR1.4","COD-NS",0.152912886775642,"main"
2022,"4","NO","NO_Otter10-24","TR1.4","COD-NS",5.70999906460389,"main"
2015,"4","NO","NO_Otter10-24","TR1.4","HAD",0.471896083744107,"main"
2016,"4","NO","NO_Otter10-24","TR1.4","HAD",20.1720106355784,"main"
2017,"4","NO","NO_Otter10-24","TR1.4","HAD",7.80950674595326,"main"
2018,"4","NO","NO_Otter10-24","TR1.4","HAD",1.88874180379858,"main"
2019,"4","NO","NO_Otter10-24","TR1.4","HAD",0.140576696770662,"main"
2020,"4","NO","NO_Otter10-24","TR1.4","HAD",0.259072960612529,"main"
2022,"4","NO","NO_Otter10-24","TR1.4","HAD",2.88880740374846,"main"
2016,"4","NO","NO_Otter10-24","TR1.4","NEP3-4",0.006,"main"
2022,"4","NO","NO_Otter10-24","TR1.4","NEP3-4",0.0639857910726805,"main"
2017,"4","NO","NO_Otter10-24","TR1.4","NEP32",0.759271064008571,"main"
2019,"4","NO","NO_Otter10-24","TR1.4","NEP32",0.167384872080089,"main"
2020,"4","NO","NO_Otter10-24","TR1.4","NEP32",0.18384126984127,"main"
2022,"4","NO","NO_Otter10-24","TR1.4","NEP32",2.07513173862627,"main"
2015,"4","NO","NO_Otter10-24","TR1.4","PLE-NS",0.0857301587301588,"main"
2016,"4","NO","NO_Otter10-24","TR1.4","PLE-NS",20.6211181918317,"main"
2017,"4","NO","NO_Otter10-24","TR1.4","PLE-NS",12.4162948754104,"main"
2018,"4","NO","NO_Otter10-24","TR1.4","PLE-NS",4.18226669340071,"main"
2020,"4","NO","NO_Otter10-24","TR1.4","PLE-NS",0.555973997844381,"main"
2022,"4","NO","NO_Otter10-24","TR1.4","PLE-NS",0.0529041394335512,"main"
2015,"4","NO","NO_Otter10-24","TR1.4","POK",47.8102121524819,"main"
2016,"4","NO","NO_Otter10-24","TR1.4","POK",190.628494723838,"main"
2017,"4","NO","NO_Otter10-24","TR1.4","POK",83.035897235555,"main"
2018,"4","NO","NO_Otter10-24","TR1.4","POK",48.8646442980369,"main"
2019,"4","NO","NO_Otter10-24","TR1.4","POK",9.66565917971838,"main"
2020,"4","NO","NO_Otter10-24","TR1.4","POK",87.9790405814465,"main"
2021,"4","NO","NO_Otter10-24","TR1.4","POK",0.131514518931226,"main"
2022,"4","NO","NO_Otter10-24","TR1.4","POK",60.5843775694835,"main"
2016,"4","NO","NO_Otter10-24","TR1.4","TUR",0.432135969861915,"main"
2017,"4","NO","NO_Otter10-24","TR1.4","TUR",0.533518507455006,"main"
2018,"4","NO","NO_Otter10-24","TR1.4","TUR",0.316426018630927,"main"
2019,"4","NO","NO_Otter10-24","TR1.4","TUR",0.007,"main"
2020,"4","NO","NO_Otter10-24","TR1.4","TUR",0.0369523809523809,"main"
2015,"4","NO","NO_Otter10-24","TR1.4","WHG-NS",0.118770231112973,"main"
2016,"4","NO","NO_Otter10-24","TR1.4","WHG-NS",3.58051948903721,"main"
2017,"4","NO","NO_Otter10-24","TR1.4","WHG-NS",0.978345296666502,"main"
2018,"4","NO","NO_Otter10-24","TR1.4","WHG-NS",0.965631040818756,"main"
2019,"4","NO","NO_Otter10-24","TR1.4","WHG-NS",0.0494685314685314,"main"
2020,"4","NO","NO_Otter10-24","TR1.4","WHG-NS",0.101072217818697,"main"
2022,"4","NO","NO_Otter10-24","TR1.4","WHG-NS",0.608422606660155,"main"
2015,"4","NO","NO_Otter10-24","TR1.4","WIT",0.282,"main"
2016,"4","NO","NO_Otter10-24","TR1.4","WIT",1.34884491999229,"main"
2017,"4","NO","NO_Otter10-24","TR1.4","WIT",5.63651231950384,"main"
2018,"4","NO","NO_Otter10-24","TR1.4","WIT",0.649,"main"
2019,"4","NO","NO_Otter10-24","TR1.4","WIT",0.292595152949191,"main"
2020,"4","NO","NO_Otter10-24","TR1.4","WIT",1.06106588592005,"main"
2022,"4","NO","NO_Otter10-24","TR1.4","WIT",3.47862406487959,"main"
2015,"3AN","NO","NO_Otter10-24","TR3.3AN","COD-NS",7.995,"main"
2016,"3AN","NO","NO_Otter10-24","TR3.3AN","COD-NS",2.56455698529412,"main"
2017,"3AN","NO","NO_Otter10-24","TR3.3AN","COD-NS",0.252,"main"
2018,"3AN","NO","NO_Otter10-24","TR3.3AN","COD-NS",1.60937988189873,"main"
2019,"3AN","NO","NO_Otter10-24","TR3.3AN","COD-NS",8.32059970390272,"main"
2020,"3AN","NO","NO_Otter10-24","TR3.3AN","COD-NS",4.03752488213724,"main"
2021,"3AN","NO","NO_Otter10-24","TR3.3AN","COD-NS",3.04335244714166,"main"
2022,"3AN","NO","NO_Otter10-24","TR3.3AN","COD-NS",5.24568050036272,"main"
2018,"3AN","NO","NO_Otter10-24","TR3.3AN","HAD",0.00797686244597,"main"
2019,"3AN","NO","NO_Otter10-24","TR3.3AN","HAD",1.443,"main"
2020,"3AN","NO","NO_Otter10-24","TR3.3AN","HAD",1.35161904761905,"main"
2021,"3AN","NO","NO_Otter10-24","TR3.3AN","HAD",0.495428798825749,"main"
2022,"3AN","NO","NO_Otter10-24","TR3.3AN","HAD",1.88109058396041,"main"
2019,"3AN","NO","NO_Otter10-24","TR3.3AN","NEP3-4",0.365,"main"
2020,"3AN","NO","NO_Otter10-24","TR3.3AN","NEP3-4",0.317,"main"
2021,"3AN","NO","NO_Otter10-24","TR3.3AN","NEP3-4",0.188091560102302,"main"
2022,"3AN","NO","NO_Otter10-24","TR3.3AN","NEP3-4",0.849485876223646,"main"
2016,"3AN","NO","NO_Otter10-24","TR3.3AN","PLE-NS",0.32975788701394,"main"
2018,"3AN","NO","NO_Otter10-24","TR3.3AN","PLE-NS",0.002,"main"
2015,"3AN","NO","NO_Otter10-24","TR3.3AN","POK",0.000714285714285714,"main"
2016,"3AN","NO","NO_Otter10-24","TR3.3AN","POK",0.00797076890489303,"main"
2017,"3AN","NO","NO_Otter10-24","TR3.3AN","POK",0.002,"main"
2018,"3AN","NO","NO_Otter10-24","TR3.3AN","POK",5.3482860802654,"main"
2019,"3AN","NO","NO_Otter10-24","TR3.3AN","POK",19.0951706058994,"main"
2020,"3AN","NO","NO_Otter10-24","TR3.3AN","POK",13.2907466666667,"main"
2021,"3AN","NO","NO_Otter10-24","TR3.3AN","POK",13.507825234888,"main"
2022,"3AN","NO","NO_Otter10-24","TR3.3AN","POK",12.652691211083,"main"
2018,"3AN","NO","NO_Otter10-24","TR3.3AN","WIT",0.189819135632489,"main"
2019,"3AN","NO","NO_Otter10-24","TR3.3AN","WIT",0.0207684407096172,"main"
2020,"3AN","NO","NO_Otter10-24","TR3.3AN","WIT",0.003,"main"
2022,"3AN","NO","NO_Otter10-24","TR3.3AN","WIT",0.154585645272602,"main"
2015,"4","NO","NO_Otter10-24","TR3.4","COD-NS",0.573524287230517,"main"
2016,"4","NO","NO_Otter10-24","TR3.4","COD-NS",0.590542793634356,"main"
2017,"4","NO","NO_Otter10-24","TR3.4","COD-NS",0.293320620732464,"main"
2018,"4","NO","NO_Otter10-24","TR3.4","COD-NS",1.30898295651801,"main"
2019,"4","NO","NO_Otter10-24","TR3.4","COD-NS",1.21352891071597,"main"
2020,"4","NO","NO_Otter10-24","TR3.4","COD-NS",0.203372712053442,"main"
2021,"4","NO","NO_Otter10-24","TR3.4","COD-NS",0.198585904920767,"main"
2022,"4","NO","NO_Otter10-24","TR3.4","COD-NS",0.0851939745196325,"main"
2016,"4","NO","NO_Otter10-24","TR3.4","HAD",0.00665454545454545,"main"
2018,"4","NO","NO_Otter10-24","TR3.4","HAD",0.0748583947257804,"main"
2019,"4","NO","NO_Otter10-24","TR3.4","HAD",0.0428409933881632,"main"
2020,"4","NO","NO_Otter10-24","TR3.4","HAD",0.00419047619047619,"main"
2021,"4","NO","NO_Otter10-24","TR3.4","HAD",0.101,"main"
2019,"4","NO","NO_Otter10-24","TR3.4","NEP3-4",0.001,"main"
2021,"4","NO","NO_Otter10-24","TR3.4","NEP3-4",0.0112,"main"
2019,"4","NO","NO_Otter10-24","TR3.4","NEP32",0.0189641025641026,"main"
2020,"4","NO","NO_Otter10-24","TR3.4","NEP32",0.002,"main"
2021,"4","NO","NO_Otter10-24","TR3.4","NEP32",0.0169333333333333,"main"
2022,"4","NO","NO_Otter10-24","TR3.4","NEP32",0.0159090909090909,"main"
2015,"4","NO","NO_Otter10-24","TR3.4","POK",0.279306184904256,"main"
2016,"4","NO","NO_Otter10-24","TR3.4","POK",1.59216370977829,"main"
2017,"4","NO","NO_Otter10-24","TR3.4","POK",0.131704729143119,"main"
2018,"4","NO","NO_Otter10-24","TR3.4","POK",3.05738937584467,"main"
2019,"4","NO","NO_Otter10-24","TR3.4","POK",1.92328341641361,"main"
2020,"4","NO","NO_Otter10-24","TR3.4","POK",0.104460317460318,"main"
2021,"4","NO","NO_Otter10-24","TR3.4","POK",1.41255139831062,"main"
2022,"4","NO","NO_Otter10-24","TR3.4","POK",0.0109090909090909,"main"
2018,"4","NO","NO_Otter10-24","TR3.4","WIT",0.0505457406480223,"main"
2019,"4","NO","NO_Otter10-24","TR3.4","WIT",0.0609272789817682,"main"
2020,"4","NO","NO_Otter10-24","TR3.4","WIT",0.00993333333333333,"main"
2015,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","COD-NS",14.9625697963714,"main"
2016,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","COD-NS",32.3800972433709,"main"
2017,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","COD-NS",30.3180447138812,"main"
2018,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","COD-NS",23.4361532783403,"main"
2019,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","COD-NS",13.2785482906448,"main"
2020,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","COD-NS",12.2600988333404,"main"
2021,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","COD-NS",6.37394510143021,"main"
2022,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","COD-NS",15.4489294526831,"main"
2015,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","HAD",1.13442642046571,"main"
2016,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","HAD",1.35463761695963,"main"
2017,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","HAD",1.26785520981187,"main"
2018,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","HAD",0.405050286074557,"main"
2019,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","HAD",0.510927448631591,"main"
2020,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","HAD",0.492255105171726,"main"
2021,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","HAD",0.224426972072853,"main"
2022,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","HAD",2.30370436350874,"main"
2015,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","NEP3-4",0.005,"main"
2016,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","NEP3-4",0.0609811767180188,"main"
2017,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","NEP3-4",0.0415777777777777,"main"
2018,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","NEP3-4",0.022897233201581,"main"
2019,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","NEP3-4",0.437791152518978,"main"
2020,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","NEP3-4",0.155430379746835,"main"
2021,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","NEP3-4",0.184272727272727,"main"
2022,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","NEP3-4",0.631580260945735,"main"
2015,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","PLE-NS",0.0119090909090909,"main"
2016,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","PLE-NS",0.0128571428571429,"main"
2017,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","PLE-NS",2.75162481240754,"main"
2018,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","PLE-NS",0.111246175790538,"main"
2019,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","PLE-NS",0.119554071708581,"main"
2020,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","PLE-NS",0.142976536290793,"main"
2021,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","PLE-NS",0.0169473684210526,"main"
2022,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","PLE-NS",0.117435127835128,"main"
2015,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","POK",47.3076485762382,"main"
2016,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","POK",55.9990637843955,"main"
2017,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","POK",85.0066050968439,"main"
2018,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","POK",65.6377774821865,"main"
2019,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","POK",56.98453952525,"main"
2020,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","POK",38.8125815968873,"main"
2021,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","POK",29.8848141069984,"main"
2022,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","POK",73.0879524924481,"main"
2015,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","WIT",2.05653246294354,"main"
2016,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","WIT",8.2606744371091,"main"
2017,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","WIT",5.60267448179666,"main"
2018,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","WIT",5.24453659822232,"main"
2019,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","WIT",2.51880400840939,"main"
2020,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","WIT",2.85898403204449,"main"
2021,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","WIT",1.54529376065461,"main"
2022,"3AN","NO","NO_Otter24-40","OTB32-69.3AN","WIT",3.05698454688733,"main"
2015,"4","NO","NO_Otter24-40","OTB32-69.4","COD-NS",49.4116070707718,"main"
2016,"4","NO","NO_Otter24-40","OTB32-69.4","COD-NS",101.711999811835,"main"
2017,"4","NO","NO_Otter24-40","OTB32-69.4","COD-NS",79.6408714050499,"main"
2018,"4","NO","NO_Otter24-40","OTB32-69.4","COD-NS",53.5926811786558,"main"
2019,"4","NO","NO_Otter24-40","OTB32-69.4","COD-NS",37.1991961497572,"main"
2020,"4","NO","NO_Otter24-40","OTB32-69.4","COD-NS",21.5081561256623,"main"
2021,"4","NO","NO_Otter24-40","OTB32-69.4","COD-NS",19.882011391129,"main"
2022,"4","NO","NO_Otter24-40","OTB32-69.4","COD-NS",24.7613431613765,"main"
2015,"4","NO","NO_Otter24-40","OTB32-69.4","HAD",2.75226658005085,"main"
2016,"4","NO","NO_Otter24-40","OTB32-69.4","HAD",9.74536277336701,"main"
2017,"4","NO","NO_Otter24-40","OTB32-69.4","HAD",5.32073555258345,"main"
2018,"4","NO","NO_Otter24-40","OTB32-69.4","HAD",2.44991082107707,"main"
2019,"4","NO","NO_Otter24-40","OTB32-69.4","HAD",0.889862553197099,"main"
2020,"4","NO","NO_Otter24-40","OTB32-69.4","HAD",0.952905065431226,"main"
2021,"4","NO","NO_Otter24-40","OTB32-69.4","HAD",0.250458010869721,"main"
2022,"4","NO","NO_Otter24-40","OTB32-69.4","HAD",2.84121335921563,"main"
2015,"4","NO","NO_Otter24-40","OTB32-69.4","NEP3-4",0.0207635327635327,"main"
2016,"4","NO","NO_Otter24-40","OTB32-69.4","NEP3-4",0.0945176402544824,"main"
2017,"4","NO","NO_Otter24-40","OTB32-69.4","NEP3-4",0.06144016563147,"main"
2018,"4","NO","NO_Otter24-40","OTB32-69.4","NEP3-4",0.0140666666666667,"main"
2019,"4","NO","NO_Otter24-40","OTB32-69.4","NEP3-4",0.00452941176470588,"main"
2020,"4","NO","NO_Otter24-40","OTB32-69.4","NEP3-4",0.0361142857142858,"main"
2021,"4","NO","NO_Otter24-40","OTB32-69.4","NEP3-4",0.119690909090909,"main"
2022,"4","NO","NO_Otter24-40","OTB32-69.4","NEP3-4",0.120036363636364,"main"
2015,"4","NO","NO_Otter24-40","OTB32-69.4","NEP32",0.194350476190476,"main"
2016,"4","NO","NO_Otter24-40","OTB32-69.4","NEP32",0.199761315876186,"main"
2017,"4","NO","NO_Otter24-40","OTB32-69.4","NEP32",0.356328961292119,"main"
2018,"4","NO","NO_Otter24-40","OTB32-69.4","NEP32",0.520932679391081,"main"
2019,"4","NO","NO_Otter24-40","OTB32-69.4","NEP32",0.100820180225454,"main"
2020,"4","NO","NO_Otter24-40","OTB32-69.4","NEP32",0.184066243833686,"main"
2021,"4","NO","NO_Otter24-40","OTB32-69.4","NEP32",0.515977777777778,"main"
2022,"4","NO","NO_Otter24-40","OTB32-69.4","NEP32",1.60291968062143,"main"
2015,"4","NO","NO_Otter24-40","OTB32-69.4","PLE-NS",0.0279090909090909,"main"
2016,"4","NO","NO_Otter24-40","OTB32-69.4","PLE-NS",0.001,"main"
2017,"4","NO","NO_Otter24-40","OTB32-69.4","PLE-NS",0.114807468364257,"main"
2018,"4","NO","NO_Otter24-40","OTB32-69.4","PLE-NS",0.125151208046975,"main"
2019,"4","NO","NO_Otter24-40","OTB32-69.4","PLE-NS",0.00575,"main"
2020,"4","NO","NO_Otter24-40","OTB32-69.4","PLE-NS",0.005,"main"
2021,"4","NO","NO_Otter24-40","OTB32-69.4","PLE-NS",0.0147619047619048,"main"
2022,"4","NO","NO_Otter24-40","OTB32-69.4","PLE-NS",0.253391997914366,"main"
2015,"4","NO","NO_Otter24-40","OTB32-69.4","POK",191.424142529972,"main"
2016,"4","NO","NO_Otter24-40","OTB32-69.4","POK",443.737342932734,"main"
2017,"4","NO","NO_Otter24-40","OTB32-69.4","POK",301.499779917997,"main"
2018,"4","NO","NO_Otter24-40","OTB32-69.4","POK",231.454030238693,"main"
2019,"4","NO","NO_Otter24-40","OTB32-69.4","POK",107.795477070738,"main"
2020,"4","NO","NO_Otter24-40","OTB32-69.4","POK",135.303303932309,"main"
2021,"4","NO","NO_Otter24-40","OTB32-69.4","POK",120.925413299898,"main"
2022,"4","NO","NO_Otter24-40","OTB32-69.4","POK",137.914435626623,"main"
2021,"4","NO","NO_Otter24-40","OTB32-69.4","SOL-NS",0.004,"main"
2022,"4","NO","NO_Otter24-40","OTB32-69.4","SOL-NS",0.067,"main"
2015,"4","NO","NO_Otter24-40","OTB32-69.4","TUR",0.002,"main"
2017,"4","NO","NO_Otter24-40","OTB32-69.4","TUR",0.0421212772890192,"main"
2018,"4","NO","NO_Otter24-40","OTB32-69.4","TUR",0.001,"main"
2019,"4","NO","NO_Otter24-40","OTB32-69.4","TUR",0.00837062937062937,"main"
2020,"4","NO","NO_Otter24-40","OTB32-69.4","TUR",0.003,"main"
2021,"4","NO","NO_Otter24-40","OTB32-69.4","TUR",0.001,"main"
2022,"4","NO","NO_Otter24-40","OTB32-69.4","TUR",0.042346317275729,"main"
2016,"4","NO","NO_Otter24-40","OTB32-69.4","WHG-NS",14.7063810335867,"main"
2017,"4","NO","NO_Otter24-40","OTB32-69.4","WHG-NS",7.56269565217391,"main"
2018,"4","NO","NO_Otter24-40","OTB32-69.4","WHG-NS",41.2687412883288,"main"
2019,"4","NO","NO_Otter24-40","OTB32-69.4","WHG-NS",0.0187210567210567,"main"
2020,"4","NO","NO_Otter24-40","OTB32-69.4","WHG-NS",13.4212113821138,"main"
2021,"4","NO","NO_Otter24-40","OTB32-69.4","WHG-NS",0.0347515151515151,"main"
2022,"4","NO","NO_Otter24-40","OTB32-69.4","WHG-NS",0.909743375671395,"main"
2015,"4","NO","NO_Otter24-40","OTB32-69.4","WIT",1.74443402870256,"main"
2016,"4","NO","NO_Otter24-40","OTB32-69.4","WIT",16.5909389970809,"main"
2017,"4","NO","NO_Otter24-40","OTB32-69.4","WIT",4.56208726019407,"main"
2018,"4","NO","NO_Otter24-40","OTB32-69.4","WIT",5.19263260670292,"main"
2019,"4","NO","NO_Otter24-40","OTB32-69.4","WIT",1.72553047753176,"main"
2020,"4","NO","NO_Otter24-40","OTB32-69.4","WIT",1.83302419791631,"main"
2021,"4","NO","NO_Otter24-40","OTB32-69.4","WIT",1.38597915694415,"main"
2022,"4","NO","NO_Otter24-40","OTB32-69.4","WIT",4.93290502234492,"main"
2019,"3AN","NO","NO_Otter24-40","otter_oth.3AN","COD-NS",2.16521582470081,"main"
2020,"3AN","NO","NO_Otter24-40","otter_oth.3AN","COD-NS",2.24775665150278,"main"
2021,"3AN","NO","NO_Otter24-40","otter_oth.3AN","COD-NS",0.873592754317333,"main"
2022,"3AN","NO","NO_Otter24-40","otter_oth.3AN","COD-NS",0.0572385321100917,"main"
2019,"3AN","NO","NO_Otter24-40","otter_oth.3AN","HAD",0.0526753501601798,"main"
2020,"3AN","NO","NO_Otter24-40","otter_oth.3AN","HAD",0.174525945113008,"main"
2021,"3AN","NO","NO_Otter24-40","otter_oth.3AN","HAD",0.0417894736842105,"main"
2019,"3AN","NO","NO_Otter24-40","otter_oth.3AN","NEP3-4",4.4438928350665,"main"
2020,"3AN","NO","NO_Otter24-40","otter_oth.3AN","NEP3-4",5.8461667581424,"main"
2019,"3AN","NO","NO_Otter24-40","otter_oth.3AN","NEP32",0.0574454713493531,"main"
2019,"3AN","NO","NO_Otter24-40","otter_oth.3AN","PLE-NS",0.025673076923077,"main"
2020,"3AN","NO","NO_Otter24-40","otter_oth.3AN","PLE-NS",1.00060204872991,"main"
2019,"3AN","NO","NO_Otter24-40","otter_oth.3AN","POK",6.12444767661896,"main"
2020,"3AN","NO","NO_Otter24-40","otter_oth.3AN","POK",3.00958928522769,"main"
2021,"3AN","NO","NO_Otter24-40","otter_oth.3AN","POK",4.91500263160372,"main"
2022,"3AN","NO","NO_Otter24-40","otter_oth.3AN","POK",0.204252939126026,"main"
2019,"3AN","NO","NO_Otter24-40","otter_oth.3AN","WIT",0.487991823680647,"main"
2020,"3AN","NO","NO_Otter24-40","otter_oth.3AN","WIT",1.10435682639553,"main"
2021,"3AN","NO","NO_Otter24-40","otter_oth.3AN","WIT",0.348202533361482,"main"
2022,"3AN","NO","NO_Otter24-40","otter_oth.3AN","WIT",0.008,"main"
2015,"4","NO","NO_Otter24-40","otter_oth.4","COD-NS",1.09771531184694,"main"
2016,"4","NO","NO_Otter24-40","otter_oth.4","COD-NS",0.243052505305896,"main"
2019,"4","NO","NO_Otter24-40","otter_oth.4","COD-NS",0.480324235404054,"main"
2020,"4","NO","NO_Otter24-40","otter_oth.4","COD-NS",7.68185358836511,"main"
2021,"4","NO","NO_Otter24-40","otter_oth.4","COD-NS",7.94183367298033,"main"
2022,"4","NO","NO_Otter24-40","otter_oth.4","COD-NS",0.415999485836756,"main"
2015,"4","NO","NO_Otter24-40","otter_oth.4","HAD",0.667873673443294,"main"
2016,"4","NO","NO_Otter24-40","otter_oth.4","HAD",0.104300884955752,"main"
2017,"4","NO","NO_Otter24-40","otter_oth.4","HAD",1,"main"
2019,"4","NO","NO_Otter24-40","otter_oth.4","HAD",7.91534161490683,"main"
2020,"4","NO","NO_Otter24-40","otter_oth.4","HAD",57.0942948728666,"main"
2021,"4","NO","NO_Otter24-40","otter_oth.4","HAD",29.4308398394312,"main"
2022,"4","NO","NO_Otter24-40","otter_oth.4","HAD",6.52352086532262,"main"
2021,"4","NO","NO_Otter24-40","otter_oth.4","NEP3-4",0.032654028436019,"main"
2021,"4","NO","NO_Otter24-40","otter_oth.4","NEP32",4.90881165873834,"main"
2021,"4","NO","NO_Otter24-40","otter_oth.4","PLE-NS",0.017,"main"
2022,"4","NO","NO_Otter24-40","otter_oth.4","PLE-NS",0.002,"main"
2015,"4","NO","NO_Otter24-40","otter_oth.4","POK",7.14435174868698,"main"
2016,"4","NO","NO_Otter24-40","otter_oth.4","POK",0.391112272749815,"main"
2019,"4","NO","NO_Otter24-40","otter_oth.4","POK",7.65765890991332,"main"
2020,"4","NO","NO_Otter24-40","otter_oth.4","POK",40.8286712506559,"main"
2021,"4","NO","NO_Otter24-40","otter_oth.4","POK",78.8704331055961,"main"
2022,"4","NO","NO_Otter24-40","otter_oth.4","POK",1.17731233940008,"main"
